StartupName,City_Encoded,Investor_Encoded,InvestmentType_Encoded,Amount_Log,Year_Encoded,Month_Encoded,Cleaned_Description
Avanti Finance,9,"[2852, 2820, 4204]",48,16.52356082573315,6,10,financial services a digital platform to make financial services accessible to 100 million unserved and underserved households across india
Vanity Wagon,102,[1864],48,13.45883704259595,6,10,consumer goods vanity wagon is india s first true information oriented clean beauty marketplace
Purplle,95,[2129],48,18.064005814299346,6,10,e commerce purplle com is one of india s largest e beauty destinations with more than 7 million monthly active users
Wallmantra,111,[4438],48,,6,10,arts crafts wallmantra is a well reputed wall decoration online store in india
Accio Robotics,9,[4319],48,,6,6,industrial automation accio robotics is involved in the designing and manufacturing of state of the art robotics automation solutions
Delhivery,54,"[1344, 1430]",48,19.413932520666354,6,6,logistics delhivery is a supply chain services company that provides transportation warehousing freight and order fulfillment services
Avishkaar,102,[631],48,13.304686600863562,6,6,edtech india s leading ed tech startup spearheading the maker revolution in the sub continent
Jobsgaar,102,[4014],48,11.849404844423074,6,6,job discovery platform india s first district level hyper local job discovery platform
Almo,54,[395],48,,6,6,d2c fashion almo is a premium men s essentianls wear brand focused on bringing sophisticated yet functional designs to wardrobe
Breathe Well-being,102,"[3965, 425]",48,13.815511557963774,6,6,healthcare breathe wellbeing is an interactive and personalized platform that helps organization increase employee engagement and productivity
GalaxEye,31,[3929],48,,6,6,spacetech galaxeye enables businesses to make better decisions perform operations efficiently via space technology
Good Health Clinic,60,[2149],48,15.424948670398354,6,6,healthcare full stack digital health clinic
Urban Company,102,"[4583, 4614]",48,19.33697147982652,6,6,home services urban company is an india based company providing a marketplace for freelance labor
MYBYK,3,[642],48,13.815511557963774,6,6,rental mybyk is an app that provides premium bicycle sharing and rental service
Locus,9,"[813, 1296]",48,17.72753358339242,6,6,logistics locus is an intelligent decision making and automation platform for logistics
Crejo.Fun,9,"[2491, 8]",48,14.914123179965662,6,6,edtech crejo fun is a digital extracurricular learning platform being built with an intent to help children discover their passions and interests through creative learning
Bambinos,9,"[1615, 398]",48,13.122365377402328,6,6,edtech cohort based extracurricular course for kids
KreditBee,9,"[2751, 2615]",48,15.894952224644102,6,6,fintech kreditbee is a digital lending platform developed to assist young professionals with their personal finances
Spardha,127,[1864],48,12.899222326086994,6,6,edtech spardha school of music spardha academy spardha online are associated marks with spardha learnings private limited
Onelife Nutriscience,95,[2255],48,,6,6,healthcare onelife nutriscience is a consumer healthcare brands company
Flatheads,9,"[2930, 3960]",48,,6,6,fashion flatheads is a lifestyle brand that designs and creates shoes from india for the world flatheads launched india s first bamboo footwear
Fable Fintech,95,[2969],48,,6,6,fintech fable fintech is being seed funded by the ccavenue group south east asia s number 1 ecommerce service provider
Holisol,102,"[790, 874]",48,14.914123179965662,6,6,logistics holisol logistics is a supply chain operations company
Now&Me,102,"[3549, 4623]",48,13.815511557963774,6,6,healthcare now me is a safe cocoon in the form of discussion forums for you to let out your most intimate thoughts
Fyllo,9,"[1844, 4248, 2257]",48,12.899222326086994,6,6,agritech fyllo brings farms on palms by installing on field devices and actions on top of this data
Cora Health,9,[],48,,6,6,healthcare social commerce marketplace for health and wellness help people discover products suited to their health needs
Blaer Motors,31,[4206],48,12.611541086966115,6,6,mobility meant to augment human power and not completely replace it
Swiflearn,54,"[4458, 3988]",48,14.914123179965662,6,6,edtech swiflearn provides online tuition classes to small batches to ensure personalised learning
Cashfree,9,"[3979, 4655]",48,,6,6,fintech cashfree is a payments and banking technology company that enables businesses in india to collect payments online and make payouts
QuickSell,95,"[3625, 208]",48,14.508658238524095,6,6,e commerce b2b mobile commerce platform
Truemeds,95,[1874],48,15.424948670398354,6,6,heathcare truemeds is a health tech startup
Candes,102,"[2812, 3475]",48,14.914123179965662,6,6,e commerce candes is a home appliances company providing a complete range of home kitchen electrical appliances at affordable prices
MediBuddy,9,"[3996, 1890]",48,14.914123179965662,6,6,heathcare medibuddy is a digital healthcare platform for inpatient hospitalization outpatient services and corporate wellness benefits
F5,102,"[4453, 2014]",48,12.611541086966115,6,6,food beverages f5 is a foods and beverages company
Capital Float,9,"[4286, 3497]",48,15.607270193858982,6,6,fintech capital float is an online platform that provides working capital finance to smes in india
IntelleWings,121,[],48,11.51293546492023,6,6,it startup intellewings develops sanctions anti money laundering solutions with a clear concise and fresh perspective
Shyplite,102,[2662],48,13.815511557963774,6,6,logistics enable e retailers to automate their logistics and increase efficiency in shipments by providing a single window shipping platform
Refyne,9,"[1051, 3178]",48,16.811242881518265,6,6,fintech refyne partners with organisations to extend on demand earned wage access ewa to employees
Greenjoules,127,[803],48,15.319588176962746,6,6,renewable energy greenjoules is a green energy technology startup that specializes in making renewable biofuels
MentorKart,102,"[339, 2434]",48,11.918397239722838,6,6,consulting mentorkart helps to fulfil dreams and take that big step towards success
Leverage Edu,102,"[4281, 813]",48,14.508658238524095,6,6,edtech ai enabled marketplace designed to help students with their higher education and career growth plans
Kale Logistics,169,[1866],48,15.424948670398354,6,6,logistics kale logistics solutions is a global it solutions provider focused on providing cutting edge technology solutions to the logistics industry
CustomerGlu,9,"[2210, 340]",48,12.676079399771027,6,6,crm customerglu is a low code interactive engagement platform to improve user stickiness
Cell Propulsion,9,[4770],48,14.508658238524095,6,6,ev startup cell propulsion is a fleet electrification company developing solutions for large scale electrification of commercial vehicle fleets
Wellbeing Nutrition,95,[2170],48,,6,6,healthcare organic whole food nutrition to keep up with the pace at which we live
Pee Safe,54,"[3742, 251]",48,14.914123179965662,6,6,healthcare redcliffe hygiene private limited is india s fastest growing hygiene company
Chqbook,102,"[100, 4664]",48,13.815511557963774,6,6,fintech chqbook is a fintech startup that allows customers to explore compare book and get personal finance products
SimpliContract,9,[2084],48,14.403297778421795,6,6,software simplicontract is an enterprise saas offering focused on end to end contract life cycle management
Dropshop,9,[1864],48,13.815511557963774,6,6,logistics building technology to make distribution efficient and cheaper for large and small fmcg companies
Jumbotail,9,[283],48,15.201805169084134,6,6,e commerce jumbotail is an operator of an online marketplace that simplifies food and grocery shopping
BYJU'S,9,"[4231, 703]",48,19.673443715304877,6,6,edtech byju s is an educational technology company that develops personalized learning programs for k 12 students
Power Gummies,102,"[4453, 54]",48,13.815511557963774,6,6,nutrition power gummies are a team of passionate givers who are dedicated to catering nutritional supplements
Convosight,102,[3140],48,16.012735246411598,6,6,saas startup a mission to help community builders become community entrepreneurs
Junio,102,"[328, 3074]",48,13.304686600863562,6,6,fintech junio is a kids focused digital pocket money smart card
Wherehouse.io,102,[745],48,,6,6,logistics wherehouse io is a supply chain intelligence company helping brands to move closer to their customers enabling faster and better deliveries and accelerating business growth
Flexmoney,95,[3068],48,15.38412668421143,6,6,fintech flexmoney s mission is to address the enormous digital credit market opportunity created by the disruption from e commerce emi and bnpl checkout finance
Fampay,9,"[1563, 1249]",48,17.453096744006448,6,6,fintech india s first numberless card and upi without a bank account
Apna,9,"[3718, 4790]",48,18.064005814299346,6,6,human resources india s professional app apna is dedicated to solving the problem of unemployment at the grassroot level
